id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
52643602,https://www.airbnb.com/rooms/52643602,"Schöne 1,5 Zimmer Wohnung in Berlin Prenzl. Berg",Entire home/apt,3,143745627,$80.00 ,2025-01-13T01:39:43Z,2025-01-13T01:39:43Z
23261111,https://www.airbnb.com/rooms/23261111,Altbau Home in the Heart of Kreuzberg,Private room,2,8179399,$27.00 ,2025-01-13T01:30:01Z,2025-01-13T01:30:01Z
46847123,https://www.airbnb.com/rooms/46847123,Cozy Brand New Apartment near S-bahn,Entire home/apt,3,240774012,$50.00 ,2025-01-13T01:15:53Z,2025-01-13T01:15:53Z
42865877,https://www.airbnb.com/rooms/42865877,KREUZBERG Room Bohemian Quarter,Private room,2,51773775,$55.00 ,2025-01-13T00:58:26Z,2025-01-13T00:58:26Z
51904175,https://www.airbnb.com/rooms/51904175,Lovely 1 Bedroom Flat for Weekend Rental,Entire home/apt,3,420402150,$62.00 ,2025-01-13T00:55:47Z,2025-01-13T00:55:47Z
6373325,https://www.airbnb.com/rooms/6373325,Welcome to Neukolln :D,Private room,3,33212040,$25.00 ,2025-01-13T00:38:01Z,2025-01-13T00:38:01Z
52575214,https://www.airbnb.com/rooms/52575214,L. Gemütliche Ein-Zimmer Wohnung/ 3 Gäste,Entire home/apt,3,27952946,$59.00 ,2025-01-13T00:33:39Z,2025-01-13T00:33:39Z
19337121,https://www.airbnb.com/rooms/19337121,Altbauzimmer in unmittelbarer Nähe zum Müggelsee!,Private room,2,4249784,$35.00 ,2025-01-13T00:15:56Z,2025-01-13T00:15:56Z
46236443,https://www.airbnb.com/rooms/46236443,Central located apartment with balcony,Entire home/apt,5,34042528,$70.00 ,2025-01-13T00:08:22Z,2025-01-13T00:08:22Z
40837597,https://www.airbnb.com/rooms/40837597,3-room apartment in Berlin Wedding,Entire home/apt,1,16228053,$75.00 ,2025-01-13T00:07:59Z,2025-01-13T00:07:59Z
24671565,https://www.airbnb.com/rooms/24671565,Einfamilienhaus in Hohenschönhausen,Entire home/apt,60,79533499,$71.00 ,2025-01-13T00:06:36Z,2025-01-13T00:06:36Z
1588899,https://www.airbnb.com/rooms/1588899,nice room in the heart of Kreuzberg,Private room,1,4159856,$30.00 ,2025-01-13T00:04:07Z,2025-01-13T00:04:07Z
